RPM    CT       CP
1987   0.0987   0.1027
2249   0.0993   0.1023
2545   0.1037   0.1023
2807   0.1091   0.1049
3036   0.1124   0.1045
3341   0.1169   0.1032
3598   0.1179   0.1019
3860   0.1184   0.0992
4151   0.1167   0.0965
4385   0.1194   0.0966
4682   0.1206   0.0954
4947   0.1216   0.0944
5189   0.1217   0.0936
5466   0.1208   0.0922
5761   0.1209   0.0917
6040   0.1202   0.0911
