J       CT       CP       eta
0.450   0.0572   0.0478   0.538
0.476   0.0521   0.0460   0.539
0.506   0.0461   0.0437   0.534
0.528   0.0414   0.0418   0.524
0.558   0.0355   0.0393   0.503
0.589   0.0293   0.0366   0.470
0.620   0.0225   0.0336   0.415
0.646   0.0168   0.0309   0.351
0.674   0.0104   0.0277   0.253
0.703   0.0036   0.0244   0.103
0.729   -0.0028   0.0211   -0.097
0.756   -0.0093   0.0179   -0.394
0.778   -0.0148   0.0150   -0.764
0.811   -0.0229   0.0105   -1.777
