J       CT       CP       eta
0.215   0.1227   0.0738   0.357
0.268   0.1137   0.0718   0.424
0.323   0.1042   0.0700   0.481
0.367   0.0956   0.0679   0.517
0.437   0.0788   0.0621   0.555
0.482   0.0690   0.0588   0.566
0.540   0.0557   0.0541   0.556
0.585   0.0453   0.0500   0.530
0.654   0.0285   0.0434   0.429
0.692   0.0182   0.0390   0.322
0.751   0.0016   0.0321   0.039
0.820   -0.0193   0.0230   -0.688
0.861   -0.0331   0.0168   -1.697
0.915   -0.0521   0.0082   -5.824
