RPM    CT       CP
3035   0.0618   0.0282
3274   0.0645   0.0285
3530   0.0652   0.0282
3797   0.0674   0.0285
4040   0.0693   0.0292
4275   0.0708   0.0292
4578   0.0686   0.0282
4794   0.0706   0.0288
5100   0.0718   0.0293
5374   0.0717   0.0290
5603   0.0743   0.0298
5861   0.0745   0.0298
6133   0.0749   0.0299
6382   0.0746   0.0298
6645   0.0753   0.0298
6888   0.0754   0.0298
