RPM    CT       CP
1975   0.0963   0.0547
2292   0.0983   0.0543
2632   0.0995   0.0539
2908   0.1002   0.0538
3211   0.1014   0.0540
3504   0.1019   0.0538
3815   0.1024   0.0537
4144   0.1031   0.0536
4409   0.1031   0.0533
4711   0.1042   0.0531
5011   0.1050   0.0529
5325   0.1056   0.0526
5624   0.1096   0.0507
5938   0.1105   0.0510
6231   0.1111   0.0511
6542   0.1117   0.0512
