J       CT       CP       eta
0.121   0.0560   0.0277   0.243
0.155   0.0514   0.0269   0.295
0.187   0.0469   0.0261   0.336
0.220   0.0421   0.0251   0.368
0.256   0.0364   0.0240   0.389
0.290   0.0314   0.0229   0.398
0.327   0.0252   0.0215   0.384
0.362   0.0189   0.0198   0.346
0.398   0.0124   0.0180   0.275
0.423   0.0081   0.0167   0.204
0.464   -0.0003   0.0140   -0.008
0.498   -0.0071   0.0117   -0.303
0.529   -0.0136   0.0096   -0.747
0.565   -0.0213   0.0070   -1.718
