J       CT       CP       eta
0.555   0.0406   0.0424   0.530
0.592   0.0328   0.0390   0.498
0.624   0.0256   0.0355   0.451
0.646   0.0209   0.0330   0.409
0.688   0.0112   0.0280   0.276
0.722   0.0033   0.0235   0.103
0.752   -0.0032   0.0198   -0.122
0.793   -0.0126   0.0142   -0.706
0.828   -0.0202   0.0094   -1.779
