J       CT       CP       eta
0.150   0.0566   0.0303   0.280
0.193   0.0521   0.0300   0.335
0.230   0.0460   0.0286   0.370
0.271   0.0394   0.0273   0.390
0.308   0.0330   0.0257   0.396
0.354   0.0237   0.0229   0.367
0.394   0.0161   0.0202   0.315
0.441   0.0062   0.0165   0.164
0.485   -0.0034   0.0127   -0.128
0.524   -0.0118   0.0095   -0.653
