RPM    CT       CP
3030   0.0803   0.0389
3313   0.0814   0.0392
3544   0.0815   0.0384
3839   0.0831   0.0376
4081   0.0848   0.0383
4365   0.0859   0.0384
4628   0.0861   0.0373
4920   0.0869   0.0376
5204   0.0866   0.0370
5460   0.0883   0.0372
5746   0.0878   0.0368
6023   0.0890   0.0366
6293   0.0897   0.0365
6562   0.0899   0.0363
6849   0.0910   0.0365
7078   0.0918   0.0366
