J       CT       CP       eta
0.444   0.0366   0.0303   0.536
0.467   0.0314   0.0286   0.513
0.497   0.0239   0.0261   0.457
0.524   0.0170   0.0234   0.382
0.551   0.0099   0.0204   0.267
0.576   0.0030   0.0174   0.100
0.603   -0.0044   0.0139   -0.190
0.629   -0.0116   0.0104   -0.703
0.655   -0.0187   0.0066   -1.844
