RPM    CT       CP
1759   0.0991   0.0720
2129   0.1017   0.0724
2401   0.1027   0.0721
2694   0.1037   0.0717
2973   0.1041   0.0710
3296   0.1054   0.0704
3570   0.1063   0.0701
3900   0.1068   0.0700
4168   0.1066   0.0691
4442   0.1077   0.0695
4760   0.1081   0.0693
5050   0.1082   0.0688
5339   0.1096   0.0687
5633   0.1105   0.0678
5923   0.1125   0.0667
6218   0.1130   0.0659
