J       CT       CP       eta
0.163   0.0593   0.0306   0.316
0.203   0.0531   0.0297   0.363
0.252   0.0445   0.0280   0.400
0.298   0.0357   0.0258   0.412
0.334   0.0292   0.0238   0.410
0.393   0.0171   0.0200   0.335
0.439   0.0078   0.0169   0.203
0.482   -0.0010   0.0136   -0.034
0.529   -0.0104   0.0097   -0.565
