J       CT       CP       eta
0.174   0.0594   0.0279   0.371
0.217   0.0527   0.0274   0.417
0.267   0.0436   0.0263   0.442
0.301   0.0370   0.0256   0.436
0.358   0.0248   0.0240   0.369
0.395   0.0161   0.0227   0.279
0.442   0.0038   0.0209   0.080
0.487   -0.0082   0.0188   -0.213
0.531   -0.0201   0.0168   -0.636
0.573   -0.0327   0.0146   -1.283
0.615   -0.0454   0.0123   -2.261
0.664   -0.0607   0.0093   -4.334
0.704   -0.0740   0.0066   -7.850
