J       CT       CP       eta
0.398   0.0367   0.0288   0.506
0.423   0.0311   0.0272   0.483
0.445   0.0264   0.0260   0.454
0.468   0.0213   0.0243   0.409
0.494   0.0152   0.0224   0.334
0.517   0.0101   0.0209   0.249
0.539   0.0050   0.0193   0.140
0.565   -0.0010   0.0173   -0.033
0.585   -0.0060   0.0157   -0.225
0.612   -0.0124   0.0135   -0.561
0.636   -0.0188   0.0114   -1.043
0.662   -0.0252   0.0093   -1.802
0.685   -0.0316   0.0072   -3.015
