J       CT       CP       eta
0.093   0.0603   0.0244   0.231
0.119   0.0572   0.0242   0.282
0.149   0.0532   0.0238   0.333
0.176   0.0493   0.0233   0.372
0.203   0.0450   0.0226   0.405
0.232   0.0404   0.0217   0.431
0.263   0.0351   0.0207   0.445
0.288   0.0307   0.0198   0.448
0.320   0.0248   0.0184   0.430
0.341   0.0210   0.0174   0.410
0.375   0.0140   0.0155   0.338
0.403   0.0084   0.0139   0.244
0.431   0.0023   0.0118   0.085
0.454   -0.0025   0.0102   -0.111
