RPM    CT       CP
1994   0.0811   0.0398
2244   0.0853   0.0403
2485   0.0869   0.0410
2765   0.0898   0.0418
3021   0.0911   0.0415
3271   0.0932   0.0419
3542   0.0957   0.0424
3788   0.0966   0.0427
4032   0.0985   0.0428
4279   0.1002   0.0430
4518   0.1007   0.0430
4791   0.1022   0.0432
5053   0.1034   0.0435
5296   0.1043   0.0438
5552   0.1055   0.0440
5817   0.1058   0.0441
