J       CT       CP       eta
0.137   0.0731   0.0392   0.256
0.175   0.0682   0.0388   0.307
0.213   0.0621   0.0375   0.353
0.245   0.0574   0.0371   0.379
0.283   0.0508   0.0361   0.399
0.319   0.0446   0.0338   0.421
0.357   0.0370   0.0323   0.409
0.393   0.0301   0.0303   0.391
0.434   0.0216   0.0272   0.345
0.468   0.0139   0.0245   0.265
0.507   0.0055   0.0209   0.133
0.542   -0.0027   0.0181   -0.082
0.580   -0.0115   0.0143   -0.469
0.611   -0.0193   0.0110   -1.073
