RPM    CT       CP
1511   0.1028   0.1013
1733   0.1009   0.0985
1978   0.1062   0.1018
2223   0.1080   0.1027
2479   0.1107   0.1049
2700   0.1069   0.0997
2941   0.1128   0.1050
3237   0.1141   0.1044
3490   0.1134   0.1029
3700   0.1158   0.1045
3970   0.1179   0.1052
4235   0.1158   0.1028
4468   0.1174   0.1033
4707   0.1173   0.1020
4951   0.1184   0.1023
5215   0.1187   0.1006
