J       CT       CP       eta
0.176   0.0590   0.0299   0.348
0.217   0.0526   0.0283   0.403
0.259   0.0460   0.0266   0.448
0.308   0.0396   0.0251   0.485
0.356   0.0330   0.0235   0.501
0.394   0.0276   0.0219   0.496
0.443   0.0201   0.0195   0.456
0.485   0.0126   0.0167   0.365
0.515   0.0073   0.0146   0.256
0.567   -0.0027   0.0109   -0.141
0.611   -0.0111   0.0076   -0.893
