J       CT       CP       eta
0.685   0.0310   0.0507   0.419
0.718   0.0243   0.0477   0.365
0.764   0.0138   0.0426   0.247
0.802   0.0054   0.0384   0.113
0.844   -0.0041   0.0336   -0.103
0.884   -0.0140   0.0285   -0.435
0.921   -0.0236   0.0230   -0.945
0.969   -0.0355   0.0164   -2.096
1.012   -0.0462   0.0101   -4.642
