J       CT       CP       eta
0.555   0.0363   0.0427   0.472
0.580   0.0320   0.0408   0.454
0.613   0.0257   0.0379   0.415
0.648   0.0187   0.0346   0.351
0.680   0.0125   0.0314   0.270
0.714   0.0054   0.0277   0.138
0.745   -0.0011   0.0244   -0.034
0.780   -0.0091   0.0201   -0.354
0.812   -0.0165   0.0160   -0.840
0.846   -0.0240   0.0115   -1.760
0.883   -0.0331   0.0061   -4.757
