J       CT       CP       eta
0.449   0.0240   0.0309   0.349
0.477   0.0160   0.0290   0.264
0.500   0.0094   0.0273   0.171
0.530   0.0010   0.0254   0.022
0.559   -0.0077   0.0232   -0.185
0.584   -0.0154   0.0212   -0.424
0.611   -0.0243   0.0188   -0.791
0.646   -0.0350   0.0159   -1.420
0.671   -0.0436   0.0136   -2.146
0.697   -0.0522   0.0114   -3.201
0.715   -0.0586   0.0096   -4.346
