RPM    CT       CP
2002   0.0811   0.0404
2296   0.0852   0.0402
2590   0.0888   0.0403
2893   0.0909   0.0398
3180   0.0934   0.0396
3479   0.0941   0.0394
3770   0.0957   0.0393
4068   0.0966   0.0392
4359   0.0975   0.0391
4660   0.0981   0.0391
4933   0.0988   0.0391
5225   0.0989   0.0389
5543   0.0995   0.0390
5830   0.0995   0.0387
6121   0.0999   0.0388
6422   0.0999   0.0386
