RPM    CT       CP
3021   0.0906   0.0738
3258   0.0911   0.0736
3520   0.0911   0.0724
3757   0.0920   0.0726
3983   0.0928   0.0722
4256   0.0935   0.0717
4520   0.0942   0.0714
4782   0.0945   0.0707
5035   0.0953   0.0703
5284   0.0963   0.0699
5558   0.0972   0.0692
5802   0.0983   0.0688
6045   0.0999   0.0685
6294   0.1005   0.0679
6562   0.1011   0.0672
6814   0.1025   0.0665
