RPM    CT       CP
2519   0.1194   0.1155
2759   0.1204   0.1158
3025   0.1202   0.1148
3288   0.1208   0.1141
3522   0.1227   0.1147
3789   0.1229   0.1138
4069   0.1237   0.1135
4334   0.1246   0.1139
4590   0.1246   0.1145
4841   0.1249   0.1149
5112   0.1247   0.1147
5369   0.1250   0.1146
5625   0.1253   0.1144
5894   0.1259   0.1134
6157   0.1278   0.1138
6412   0.1289   0.1133
