RPM    CT       CP
2564   0.0938   0.0598
2790   0.0946   0.0583
3062   0.0957   0.0579
3306   0.0993   0.0592
3569   0.1007   0.0591
3835   0.1022   0.0589
4125   0.1025   0.0583
4367   0.1031   0.0578
4674   0.1023   0.0572
4909   0.1061   0.0581
5153   0.1084   0.0578
5431   0.1101   0.0575
5718   0.1102   0.0563
5992   0.1104   0.0557
6243   0.1115   0.0553
6521   0.1128   0.0550
