J       CT       CP       eta
0.155   0.0488   0.0262   0.288
0.193   0.0420   0.0248   0.327
0.234   0.0360   0.0236   0.357
0.276   0.0286   0.0220   0.359
0.315   0.0221   0.0203   0.343
0.367   0.0126   0.0176   0.263
0.406   0.0053   0.0151   0.141
0.446   -0.0032   0.0120   -0.120
0.487   -0.0121   0.0091   -0.650
