J       CT       CP       eta
0.164   0.0621   0.0441   0.231
0.206   0.0580   0.0436   0.274
0.251   0.0522   0.0423   0.310
0.297   0.0468   0.0412   0.337
0.345   0.0406   0.0397   0.353
0.393   0.0335   0.0375   0.351
0.429   0.0276   0.0356   0.333
0.481   0.0192   0.0324   0.285
0.526   0.0114   0.0293   0.206
0.575   0.0022   0.0251   0.050
0.617   -0.0061   0.0211   -0.178
0.660   -0.0148   0.0171   -0.571
0.703   -0.0238   0.0128   -1.307
0.748   -0.0343   0.0076   -3.354
