J       CT       CP       eta
0.553   0.0432   0.0434   0.551
0.588   0.0347   0.0398   0.513
0.624   0.0248   0.0352   0.440
0.657   0.0161   0.0309   0.341
0.691   0.0075   0.0264   0.197
0.720   0.0001   0.0224   0.004
0.753   -0.0089   0.0172   -0.391
0.785   -0.0179   0.0117   -1.197
0.820   -0.0277   0.0054   -4.214
