RPM    CT       CP
2303   0.1368   0.0781
2598   0.1409   0.0778
2880   0.1410   0.0769
3178   0.1412   0.0766
3459   0.1425   0.0760
3765   0.1417   0.0743
4029   0.1434   0.0752
4313   0.1438   0.0750
4594   0.1445   0.0750
4883   0.1446   0.0748
5173   0.1444   0.0746
5495   0.1449   0.0745
5745   0.1449   0.0745
6037   0.1448   0.0744
6313   0.1446   0.0742
6618   0.1448   0.0742
