J       CT       CP       eta
0.173   0.0685   0.0443   0.268
0.216   0.0635   0.0431   0.317
0.263   0.0581   0.0420   0.364
0.305   0.0532   0.0408   0.398
0.352   0.0471   0.0391   0.424
0.401   0.0398   0.0366   0.436
0.437   0.0348   0.0349   0.435
0.485   0.0272   0.0319   0.414
0.524   0.0207   0.0294   0.369
0.581   0.0109   0.0250   0.255
0.612   0.0050   0.0224   0.138
0.666   -0.0056   0.0173   -0.217
0.710   -0.0151   0.0128   -0.837
0.747   -0.0230   0.0089   -1.933
