J       CT       CP       eta
0.488   0.0339   0.0334   0.495
0.520   0.0253   0.0311   0.425
0.548   0.0180   0.0290   0.339
0.576   0.0098   0.0267   0.212
0.605   0.0012   0.0242   0.029
0.637   -0.0082   0.0215   -0.244
0.662   -0.0162   0.0191   -0.563
0.693   -0.0258   0.0161   -1.109
0.720   -0.0344   0.0134   -1.844
0.750   -0.0445   0.0104   -3.199
0.783   -0.0554   0.0073   -5.964
