RPM    CT       CP
2533   0.0904   0.1286
2771   0.0923   0.1287
3083   0.0947   0.1311
3393   0.1009   0.1293
3638   0.1034   0.1328
3916   0.1031   0.1309
4234   0.1034   0.1307
4504   0.1053   0.1319
4796   0.1055   0.1314
5086   0.1052   0.1297
5378   0.1066   0.1297
5660   0.1068   0.1290
5955   0.1079   0.1280
6224   0.1084   0.1269
6519   0.1097   0.1262
6792   0.1106   0.1257
