J       CT       CP       eta
0.441   0.0708   0.0533   0.585
0.465   0.0649   0.0512   0.589
0.493   0.0567   0.0478   0.584
0.515   0.0501   0.0449   0.575
0.549   0.0407   0.0405   0.552
0.570   0.0352   0.0378   0.530
0.598   0.0282   0.0342   0.494
0.627   0.0210   0.0304   0.433
0.654   0.0145   0.0269   0.352
0.679   0.0086   0.0235   0.249
0.707   0.0023   0.0199   0.082
0.732   -0.0033   0.0167   -0.146
0.753   -0.0083   0.0136   -0.459
0.785   -0.0155   0.0092   -1.315
