J       CT       CP       eta
0.172   0.0709   0.0397   0.308
0.218   0.0650   0.0387   0.367
0.260   0.0580   0.0371   0.407
0.305   0.0503   0.0351   0.437
0.351   0.0430   0.0331   0.456
0.399   0.0344   0.0302   0.454
0.435   0.0279   0.0275   0.441
0.483   0.0191   0.0239   0.385
0.526   0.0110   0.0203   0.284
0.569   0.0026   0.0169   0.088
0.620   -0.0078   0.0122   -0.399
0.661   -0.0157   0.0083   -1.244
