J       CT       CP       eta
0.551   0.0563   0.0526   0.590
0.589   0.0474   0.0490   0.569
0.611   0.0429   0.0472   0.556
0.645   0.0342   0.0431   0.513
0.685   0.0237   0.0383   0.423
0.721   0.0153   0.0340   0.326
0.756   0.0064   0.0289   0.168
0.791   -0.0030   0.0233   -0.102
0.819   -0.0107   0.0186   -0.469
0.852   -0.0194   0.0133   -1.250
0.894   -0.0309   0.0057   -4.846
