J       CT       CP       eta
0.494   0.0569   0.0485   0.580
0.520   0.0509   0.0460   0.575
0.553   0.0429   0.0427   0.556
0.577   0.0378   0.0406   0.537
0.612   0.0294   0.0371   0.485
0.634   0.0244   0.0350   0.443
0.670   0.0162   0.0314   0.345
0.698   0.0097   0.0286   0.236
0.728   0.0026   0.0255   0.073
0.757   -0.0045   0.0225   -0.151
0.793   -0.0139   0.0183   -0.605
0.823   -0.0220   0.0146   -1.245
0.851   -0.0295   0.0112   -2.241
0.877   -0.0367   0.0078   -4.113
