J       CT       CP       eta
0.540   0.0215   0.0347   0.335
0.580   0.0138   0.0315   0.254
0.603   0.0097   0.0299   0.196
0.639   0.0017   0.0261   0.042
0.683   -0.0079   0.0219   -0.247
0.710   -0.0138   0.0193   -0.509
0.743   -0.0219   0.0153   -1.063
0.776   -0.0302   0.0115   -2.048
0.808   -0.0386   0.0076   -4.114
