RPM    CT       CP
2502   0.0960   0.0880
2752   0.0956   0.0855
3053   0.0985   0.0867
3350   0.0990   0.0872
3637   0.0981   0.0835
3906   0.0987   0.0853
4216   0.0985   0.0841
4473   0.1020   0.0859
4764   0.1013   0.0850
5026   0.1028   0.0854
5324   0.1032   0.0857
5573   0.1042   0.0857
5865   0.1050   0.0856
6164   0.1059   0.0846
6444   0.1070   0.0847
6705   0.1080   0.0846
