RPM    CT       CP
2468   0.0539   0.0261
2787   0.0578   0.0266
3103   0.0583   0.0262
3373   0.0600   0.0264
3628   0.0609   0.0261
3918   0.0622   0.0259
4156   0.0641   0.0263
4467   0.0644   0.0260
4736   0.0668   0.0262
5006   0.0672   0.0261
5308   0.0697   0.0264
5610   0.0686   0.0258
5870   0.0700   0.0260
6144   0.0708   0.0260
6414   0.0705   0.0257
6698   0.0711   0.0257
