J       CT       CP       eta
0.435   0.0533   0.0398   0.582
0.460   0.0474   0.0375   0.580
0.491   0.0397   0.0346   0.563
0.520   0.0325   0.0315   0.535
0.546   0.0258   0.0286   0.493
0.574   0.0190   0.0255   0.429
0.601   0.0126   0.0224   0.339
0.627   0.0069   0.0196   0.220
0.645   0.0019   0.0169   0.072
0.678   -0.0059   0.0127   -0.316
