RPM    CT       CP
2523   0.0901   0.0397
2811   0.0911   0.0394
3078   0.0932   0.0398
3322   0.0940   0.0394
3678   0.0955   0.0394
3938   0.0956   0.0392
4224   0.0967   0.0392
4513   0.0984   0.0394
4805   0.0987   0.0392
5100   0.0994   0.0392
5373   0.0991   0.0390
5680   0.1005   0.0392
5963   0.1008   0.0393
6217   0.1012   0.0394
6518   0.1015   0.0394
6797   0.1018   0.0394
