J       CT       CP       eta
0.151   0.0663   0.0363   0.276
0.190   0.0600   0.0352   0.324
0.232   0.0536   0.0340   0.365
0.271   0.0462   0.0322   0.388
0.312   0.0381   0.0300   0.395
0.362   0.0287   0.0273   0.382
0.394   0.0229   0.0253   0.357
0.440   0.0134   0.0221   0.266
0.481   0.0051   0.0189   0.129
0.525   -0.0043   0.0153   -0.150
0.561   -0.0125   0.0119   -0.590
0.601   -0.0216   0.0086   -1.503
