J       CT       CP       eta
0.369   0.0387   0.0264   0.543
0.392   0.0346   0.0250   0.542
0.416   0.0302   0.0235   0.535
0.436   0.0267   0.0223   0.523
0.463   0.0218   0.0204   0.493
0.481   0.0186   0.0193   0.462
0.507   0.0140   0.0176   0.402
0.528   0.0099   0.0160   0.326
0.549   0.0058   0.0143   0.223
0.571   0.0017   0.0125   0.076
0.593   -0.0028   0.0106   -0.155
0.615   -0.0073   0.0086   -0.522
0.638   -0.0119   0.0064   -1.183
