J       CT       CP       eta
0.397   0.0339   0.0324   0.415
0.421   0.0273   0.0309   0.371
0.444   0.0207   0.0294   0.312
0.466   0.0142   0.0279   0.238
0.491   0.0071   0.0263   0.133
0.514   0.0000   0.0247   0.001
0.540   -0.0079   0.0228   -0.187
0.562   -0.0145   0.0212   -0.384
0.583   -0.0217   0.0194   -0.651
0.605   -0.0290   0.0176   -0.998
0.637   -0.0393   0.0151   -1.654
0.657   -0.0459   0.0135   -2.234
