RPM    CT       CP
2510   0.0803   0.0484
2785   0.0827   0.0482
3100   0.0870   0.0478
3329   0.0918   0.0477
3654   0.0948   0.0471
3942   0.0974   0.0468
4222   0.0987   0.0465
4524   0.0999   0.0463
4800   0.1009   0.0461
5094   0.1015   0.0459
5370   0.1021   0.0457
5666   0.1027   0.0456
5944   0.1030   0.0454
6261   0.1031   0.0452
6532   0.1030   0.0450
6806   0.1028   0.0447
