J       CT       CP       eta
0.435   0.0267   0.0271   0.429
0.461   0.0198   0.0256   0.358
0.487   0.0129   0.0238   0.263
0.511   0.0057   0.0222   0.130
0.543   -0.0031   0.0200   -0.085
0.572   -0.0119   0.0178   -0.382
0.597   -0.0202   0.0158   -0.761
0.614   -0.0255   0.0143   -1.093
0.641   -0.0341   0.0121   -1.807
0.667   -0.0427   0.0100   -2.859
