J       CT       CP       eta
0.441   0.0476   0.0423   0.496
0.467   0.0429   0.0410   0.489
0.493   0.0380   0.0393   0.476
0.519   0.0327   0.0374   0.454
0.545   0.0273   0.0354   0.420
0.575   0.0207   0.0328   0.362
0.596   0.0159   0.0308   0.308
0.626   0.0091   0.0278   0.205
0.649   0.0040   0.0254   0.102
0.682   -0.0037   0.0217   -0.117
0.704   -0.0089   0.0190   -0.328
0.725   -0.0136   0.0167   -0.589
0.762   -0.0230   0.0119   -1.465
0.789   -0.0293   0.0086   -2.686
