RPM    CT       CP
2917   0.1463   0.0815
3138   0.1473   0.0820
3367   0.1481   0.0829
3608   0.1485   0.0833
3837   0.1494   0.0840
4109   0.1504   0.0848
4276   0.1515   0.0853
4542   0.1522   0.0861
4769   0.1536   0.0872
5008   0.1539   0.0875
5259   0.1538   0.0877
5476   0.1541   0.0883
5723   0.1538   0.0902
5937   0.1543   0.0936
6168   0.1545   0.0966
6431   0.1540   0.1018
