J       CT       CP       eta
0.159   0.0608   0.0401   0.241
0.201   0.0558   0.0399   0.282
0.241   0.0510   0.0391   0.314
0.278   0.0450   0.0377   0.332
0.331   0.0372   0.0369   0.334
0.365   0.0318   0.0349   0.332
0.414   0.0224   0.0322   0.288
0.446   0.0164   0.0291   0.251
0.500   0.0054   0.0257   0.105
0.533   -0.0015   0.0227   -0.036
0.575   -0.0107   0.0186   -0.331
0.621   -0.0205   0.0146   -0.874
0.663   -0.0295   0.0112   -1.744
0.703   -0.0393   0.0072   -3.834
