J       CT       CP       eta
0.450   0.0398   0.0416   0.431
0.476   0.0356   0.0402   0.421
0.505   0.0304   0.0384   0.400
0.528   0.0262   0.0368   0.377
0.561   0.0202   0.0344   0.329
0.583   0.0161   0.0326   0.287
0.614   0.0098   0.0300   0.201
0.646   0.0033   0.0272   0.078
0.667   -0.0012   0.0253   -0.031
0.700   -0.0088   0.0218   -0.284
0.725   -0.0151   0.0189   -0.577
0.754   -0.0215   0.0159   -1.019
0.779   -0.0279   0.0131   -1.662
0.808   -0.0354   0.0097   -2.958
