RPM    CT       CP
2022   0.1058   0.1390
2273   0.1072   0.1390
2543   0.1064   0.1373
2836   0.1072   0.1379
3131   0.1067   0.1367
3413   0.1074   0.1366
3695   0.1082   0.1374
3969   0.1089   0.1366
4269   0.1094   0.1367
4524   0.1112   0.1379
4806   0.1113   0.1372
5097   0.1116   0.1368
5374   0.1127   0.1369
5639   0.1139   0.1367
5926   0.1159   0.1369
6202   0.1179   0.1370
