RPM    CT       CP
2480   0.0970   0.0494
2811   0.1010   0.0497
3031   0.1019   0.0494
3409   0.1034   0.0487
3612   0.1032   0.0480
3967   0.1041   0.0476
4230   0.1044   0.0472
4517   0.1052   0.0472
4794   0.1057   0.0469
5095   0.1061   0.0468
5393   0.1064   0.0466
5662   0.1069   0.0466
5961   0.1072   0.0464
6240   0.1075   0.0464
6532   0.1075   0.0462
6764   0.1079   0.0463
