J       CT       CP       eta
0.175   0.0749   0.0393   0.333
0.217   0.0690   0.0388   0.387
0.261   0.0600   0.0374   0.418
0.308   0.0513   0.0355   0.445
0.357   0.0410   0.0325   0.450
0.394   0.0341   0.0301   0.446
0.440   0.0243   0.0266   0.403
0.488   0.0124   0.0218   0.278
0.531   0.0024   0.0177   0.073
0.575   -0.0081   0.0130   -0.359
0.619   -0.0186   0.0078   -1.474
