J       CT       CP       eta
0.121   0.0526   0.0241   0.264
0.150   0.0483   0.0235   0.310
0.188   0.0426   0.0226   0.354
0.219   0.0376   0.0215   0.383
0.257   0.0309   0.0202   0.394
0.289   0.0255   0.0188   0.391
0.326   0.0187   0.0172   0.355
0.360   0.0119   0.0153   0.280
0.392   0.0058   0.0135   0.169
0.425   -0.0010   0.0113   -0.038
0.462   -0.0090   0.0085   -0.485
