J       CT       CP       eta
0.121   0.0692   0.0303   0.276
0.151   0.0655   0.0301   0.329
0.186   0.0610   0.0298   0.380
0.215   0.0568   0.0293   0.417
0.252   0.0509   0.0286   0.449
0.286   0.0449   0.0274   0.469
0.324   0.0374   0.0254   0.476
0.354   0.0312   0.0237   0.466
0.393   0.0235   0.0214   0.430
0.425   0.0170   0.0195   0.372
0.459   0.0099   0.0171   0.266
0.492   0.0028   0.0144   0.094
0.525   -0.0047   0.0113   -0.216
