J       CT       CP       eta
0.174   0.0832   0.0413   0.349
0.215   0.0764   0.0403   0.408
0.261   0.0680   0.0388   0.458
0.313   0.0572   0.0366   0.489
0.353   0.0484   0.0350   0.488
0.400   0.0376   0.0327   0.461
0.437   0.0290   0.0308   0.412
0.486   0.0163   0.0278   0.285
0.530   0.0044   0.0248   0.094
0.566   -0.0062   0.0219   -0.160
0.622   -0.0224   0.0177   -0.790
0.662   -0.0347   0.0144   -1.598
0.702   -0.0474   0.0108   -3.076
0.747   -0.0619   0.0067   -6.870
