J       CT       CP       eta
0.163   0.0954   0.0482   0.323
0.208   0.0909   0.0488   0.388
0.245   0.0813   0.0462   0.432
0.290   0.0765   0.0464   0.479
0.341   0.0655   0.0431   0.518
0.382   0.0572   0.0407   0.537
0.435   0.0456   0.0367   0.540
0.480   0.0358   0.0329   0.522
0.519   0.0258   0.0284   0.470
0.569   0.0169   0.0247   0.389
0.607   0.0075   0.0200   0.228
0.658   -0.0020   0.0156   -0.085
0.705   -0.0126   0.0100   -0.894
