J       CT       CP       eta
0.556   0.0736   0.0685   0.597
0.586   0.0678   0.0666   0.596
0.612   0.0631   0.0652   0.593
0.644   0.0570   0.0630   0.582
0.674   0.0512   0.0608   0.567
0.721   0.0386   0.0545   0.510
0.744   0.0343   0.0523   0.487
0.790   0.0214   0.0451   0.375
0.823   0.0124   0.0396   0.258
0.858   0.0028   0.0338   0.071
0.889   -0.0053   0.0286   -0.165
0.924   -0.0143   0.0226   -0.586
0.956   -0.0237   0.0160   -1.421
0.991   -0.0335   0.0087   -3.807
