RPM    CT       CP
2012   0.0906   0.0626
2345   0.0944   0.0632
2546   0.0969   0.0635
2896   0.0976   0.0622
3206   0.0992   0.0619
3523   0.1008   0.0605
3821   0.1024   0.0596
4101   0.1047   0.0583
4406   0.1094   0.0566
4716   0.1097   0.0562
5018   0.1103   0.0561
5335   0.1148   0.0534
5621   0.1154   0.0533
5915   0.1152   0.0531
6203   0.1152   0.0529
6515   0.1154   0.0528
