J       CT       CP       eta
0.158   0.0726   0.0351   0.326
0.195   0.0680   0.0346   0.383
0.237   0.0615   0.0336   0.434
0.274   0.0550   0.0321   0.470
0.314   0.0490   0.0309   0.498
0.357   0.0415   0.0290   0.509
0.400   0.0323   0.0260   0.496
0.440   0.0245   0.0234   0.462
0.481   0.0165   0.0204   0.390
0.517   0.0092   0.0176   0.270
0.560   0.0002   0.0138   0.008
0.598   -0.0079   0.0104   -0.453
0.642   -0.0181   0.0059   -1.993
