J       CT       CP       eta
0.544   0.0852   0.0759   0.611
0.575   0.0786   0.0735   0.614
0.605   0.0720   0.0710   0.614
0.644   0.0622   0.0665   0.603
0.669   0.0558   0.0634   0.589
0.715   0.0431   0.0565   0.545
0.742   0.0363   0.0528   0.510
0.781   0.0253   0.0463   0.427
0.815   0.0162   0.0408   0.324
0.847   0.0072   0.0353   0.172
0.883   -0.0033   0.0295   -0.099
0.914   -0.0106   0.0241   -0.401
0.949   -0.0207   0.0186   -1.057
0.984   -0.0298   0.0124   -2.361
