J       CT       CP       eta
0.530   0.0258   0.0344   0.397
0.559   0.0201   0.0323   0.349
0.596   0.0120   0.0286   0.249
0.626   0.0057   0.0259   0.137
0.659   -0.0016   0.0225   -0.047
0.689   -0.0083   0.0191   -0.300
0.721   -0.0158   0.0154   -0.738
0.753   -0.0230   0.0118   -1.470
0.783   -0.0300   0.0084   -2.812
