J       CT       CP       eta
0.393   0.0300   0.0274   0.431
0.419   0.0242   0.0254   0.400
0.445   0.0184   0.0234   0.351
0.467   0.0136   0.0217   0.292
0.490   0.0077   0.0195   0.194
0.510   0.0021   0.0176   0.061
0.535   -0.0038   0.0152   -0.132
0.563   -0.0104   0.0124   -0.471
0.587   -0.0164   0.0099   -0.971
0.611   -0.0233   0.0074   -1.911
